1_001{1}	
2θ, °	Intensity, counts
34.939998626709	20.8647613525391
34.9599990844727	17.4176006317139
34.9799995422363	11.5775489807129
35	32.4847640991211
35.0200004577637	31.7978420257568
35.0400009155273	14.1701726913452
35.060001373291	34.5003662109375
35.0800018310547	29.2199535369873
35.0999984741211	15.5231084823608
35.1199989318848	14.9438581466675
35.1399993896484	19.9853515625
35.1599998474121	23.1347694396973
35.1800003051758	26.3451309204102
35.2000007629395	26.4683647155762
35.2200012207031	26.5289764404297
35.2400016784668	12.6958723068237
35.2599983215332	16.6552429199219
35.2799987792969	13.1701974868774
35.2999992370605	25.4096145629883
35.3199996948242	24.4900245666504
35.3400001525879	41.7137794494629
35.3600006103516	15.0357532501221
35.3800010681152	18.0622653961182
35.4000015258789	12.5968828201294
35.4199981689453	8.30509281158447
35.439998626709	28.1822166442871
35.4599990844727	15.3441486358643
35.4799995422363	37.8276176452637
35.5	10.025372505188
35.5200004577637	14.8131875991821
35.5400009155273	26.414665222168
35.560001373291	42.7242012023926
35.5800018310547	28.8862323760986
35.5999984741211	25.6543159484863
35.6199989318848	26.5921936035156
35.6399993896484	19.1832237243652
35.6599998474121	33.2656555175781
35.6800003051758	10.8630599975586
35.7000007629395	28.0395069122314
35.7200012207031	21.0410118103027
35.7400016784668	20.8193531036377
35.7599983215332	24.707202911377
35.7799987792969	27.4078273773193
35.7999992370605	21.8328590393066
35.8199996948242	30.362548828125
35.8400001525879	33.5264778137207
35.8600006103516	26.2314224243164
35.8800010681152	35.0509872436523
35.9000015258789	31.7227020263672
35.9199981689453	38.3623733520508
35.939998626709	31.1026916503906
35.9599990844727	40.5174331665039
35.9799995422363	37.8917579650879
36	33.7404899597168
36.0200004577637	26.0917835235596
36.0400009155273	51.6665954589844
36.060001373291	34.6881408691406
36.0800018310547	44.5099678039551
36.0999984741211	63.1313171386719
36.1199989318848	82.6831817626953
36.1399993896484	109.332382202148
36.1599998474121	144.202758789063
36.1800003051758	231.105758666992
36.2000007629395	279.6103515625
36.2200012207031	248.217636108398
36.2400016784668	324.346557617188
36.2599983215332	313.104431152344
36.2799987792969	239.814590454102
36.2999992370605	242.640670776367
36.3199996948242	199.917602539063
36.3400001525879	165.710708618164
36.3600006103516	186.725723266602
36.3800010681152	110.988662719727
36.4000015258789	79.2288818359375
36.4199981689453	52.5117721557617
36.439998626709	47.4209671020508
36.4599990844727	36.9466171264648
36.4799995422363	49.5758171081543
36.5	32.6706085205078
36.5200004577637	18.4661769866943
36.5400009155273	35.2653694152832
36.560001373291	34.2366638183594
36.5800018310547	7.68302392959595
36.5999984741211	9.20437622070313
36.6199989318848	9.11110019683838
36.6399993896484	41.7819557189941
36.6599998474121	4.57406854629517
36.6800003051758	14.7465572357178
36.7000007629395	36.3461990356445
36.7200012207031	24.6159534454346
36.7400016784668	40.9474411010742
36.7599983215332	48.1667747497559
36.7799987792969	25.0347843170166
36.7999992370605	19.817569732666
36.8199996948242	22.5933227539063
36.8400001525879	35.1635093688965
36.8600006103516	31.7547721862793
36.8800010681152	46.5098495483398
36.9000015258789	20.7383136749268
36.9199981689453	21.8364772796631
36.939998626709	45.0138931274414
36.9599990844727	24.0504093170166
36.9799995422363	14.7062931060791
37	20.6493701934814
37.0200004577637	21.2880840301514
37.0400009155273	21.3274250030518
37.060001373291	18.3288688659668
37.0800018310547	7.70178174972534
37.0999984741211	18.7378463745117
37.1199989318848	23.5094165802002
37.1399993896484	22.594388961792
37.1599998474121	30.5855007171631
37.1800003051758	14.8215312957764
37.2000007629395	4.17698335647583
37.2200012207031	53.1445083618164
37.2400016784668	36.5196952819824
37.2599983215332	23.8977603912354
37.2799987792969	22.6113090515137
37.2999992370605	20.8532905578613
37.3199996948242	39.0500907897949
37.3400001525879	30.3957099914551
37.3600006103516	28.2669906616211
37.3800010681152	17.756908416748
37.4000015258789	28.1986999511719
37.4199981689453	24.5750370025635
37.439998626709	31.442985534668
37.4599990844727	34.2236633300781
37.4799995422363	23.421028137207
37.5	21.2315559387207
37.5200004577637	32.8849258422852
37.5400009155273	16.7081851959229
37.560001373291	33.6829605102539
37.5800018310547	0
37.5999984741211	20.5023384094238
37.6199989318848	21.7704620361328
37.6399993896484	13.0853090286255
37.6599998474121	5.04302024841309
37.6800003051758	26.078634262085
